azimuth_deg,horizon_angle_deg,horizon_distance_m,horizon_elevation_m
22.1,4.244966891176628,2425.0,783.3400268554688
22.200000000000003,4.333616414248431,2395.0,784.8300170898438
22.3,4.383210409103095,2400.0,787.2999877929688
22.400000000000002,4.443992544694155,2370.0,787.52001953125
22.5,4.5149942596387,2405.0,793.25
22.6,4.585715981894835,2410.0,796.6400146484375
22.700000000000003,4.637311813561471,2400.0,798.010009765625
22.8,4.728347408395519,2430.0,804.3400268554688
22.900000000000002,4.790239427858733,2405.0,804.8800048828125
23.0,4.8502694085693605,2390.0,806.1400146484375
23.1,4.922170147797321,2410.0,810.8900146484375
23.200000000000003,4.980468047336691,2430.0,815.1099853515625
23.3,5.061034242507607,2415.0,817.219970703125
23.400000000000002,5.1180486668100365,2435.0,821.4400024414062
23.5,5.190733411460802,2440.0,825.010009765625
23.6,5.262922535050032,2440.0,828.1099853515625
23.700000000000003,5.309783021897818,2430.0,829.1900024414062
23.8,5.386698692092724,2445.0,833.9000244140625
23.900000000000002,5.439081821031941,2435.0,835.2000122070312
24.0,5.489396142896669,2440.0,837.8400268554688
24.1,5.562910104063859,2440.0,841.0
24.200000000000003,5.627004566619291,2445.0,844.25
24.3,5.698710757354204,2445.0,847.3400268554688
24.400000000000002,5.757209465317683,2435.0,848.8499755859375
24.5,5.816810882176735,2440.0,851.9199829101562
24.6,5.895586055863803,2440.0,855.3099975585938
24.700000000000003,5.959621830460082,2445.0,858.5900268554688
24.8,6.025462078103683,2450.0,861.9600219726562
24.900000000000002,6.09668698593771,2450.0,865.0399780273438
25.0,6.132088942055227,2455.0,867.1099853515625
25.1,6.235893048222026,2455.0,871.6099853515625
25.200000000000003,6.270460843291335,2460.0,873.6599731445312
25.3,6.3339695164729095,2460.0,876.4199829101562
25.400000000000002,6.383710182814766,2450.0,877.4600219726562
25.5,6.442917422685483,2455.0,880.5900268554688
25.6,6.505820714778656,2455.0,883.3200073242188
25.700000000000003,6.5623313990338925,2460.0,886.3499755859375
25.8,6.643002056279873,2460.0,889.8599853515625
25.900000000000002,6.71307507137108,2465.0,893.5
26.0,6.792577747241917,2480.0,898.760009765625
